Date,Place,Opp,Result,TmScore,OppScore,FG,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,FGOpp,FGAOpp,FG%Opp,3POpp,3PAOpp,3P%Opp,FTOpp,FTAOpp,FT%Opp,ORBOpp,TRBOpp,ASTOpp,STLOpp,BLKOpp,TOVOpp,PFOpp,Team
2020-12-01,1,Michigan State,L,69,75,20,62,0.323,5,23,0.217,24,30,0.8,9,36,9,9,2,12,22,27,63,0.429,5,20,0.25,16,25,0.64,12,46,9,6,3,15,22,duke
2020-12-04,1,Bellarmine,W,76,54,29,56,0.518,13,26,0.5,5,8,0.625,9,36,20,12,8,18,17,23,53,0.434,3,9,0.333,5,12,0.417,6,25,13,4,0,18,12,duke
2020-12-08,1,Illinois,L,68,83,27,67,0.403,5,22,0.227,9,16,0.563,10,31,14,8,5,12,19,29,50,0.58,7,11,0.636,18,24,0.75,3,35,13,7,5,18,20,duke
2020-12-16,0,Notre Dame,W,75,65,31,60,0.517,8,15,0.533,5,5,1,7,30,11,8,2,8,13,23,49,0.469,9,21,0.429,10,11,0.909,3,23,12,4,4,12,11,duke
2021-01-06,1,Boston College,W,83,82,30,67,0.448,8,22,0.364,15,25,0.6,17,34,16,14,4,13,17,32,57,0.561,9,16,0.563,9,13,0.692,10,33,15,6,7,21,18,duke
2021-01-09,1,Wake Forest,W,79,68,31,61,0.508,9,27,0.333,8,10,0.8,14,33,17,10,4,14,16,22,48,0.458,6,20,0.3,18,21,0.857,6,23,8,7,2,15,16,duke
2021-01-12,0,Virginia Tech,L,67,74,24,60,0.4,8,29,0.276,11,15,0.733,6,29,11,6,5,11,20,28,56,0.5,6,14,0.429,12,19,0.632,5,32,16,3,5,10,16,duke
2021-01-19,0,Pitt,L,73,79,27,70,0.386,8,28,0.286,11,19,0.579,14,42,20,8,5,11,24,24,52,0.462,7,20,0.35,24,37,0.649,7,39,21,6,7,12,15,duke
2021-01-23,0,Louisville,L,65,70,25,54,0.463,8,25,0.32,7,9,0.778,6,25,7,4,1,15,23,23,50,0.46,6,16,0.375,18,24,0.75,9,33,12,6,2,13,15,duke
2021-01-26,1,Georgia Tech,W,75,68,26,58,0.448,5,16,0.313,18,22,0.818,9,38,16,8,3,13,10,28,64,0.438,8,24,0.333,4,5,0.8,4,27,15,8,5,11,17,duke
2021-01-30,1,Clemson,W,79,53,28,61,0.459,10,30,0.333,13,17,0.765,12,37,20,7,2,9,13,20,57,0.351,5,21,0.238,8,11,0.727,10,31,13,5,2,13,16,duke
2021-02-01,0,Miami (FL),L,75,77,29,63,0.46,5,18,0.278,12,13,0.923,10,29,8,6,6,13,13,31,59,0.525,7,13,0.538,8,13,0.615,8,28,14,9,5,14,11,duke
2021-02-06,1,UNC,L,87,91,36,67,0.537,11,25,0.44,4,7,0.571,8,28,23,10,7,15,18,34,64,0.531,10,15,0.667,13,22,0.591,11,35,20,10,3,16,13,duke
2021-02-09,1,Notre Dame,L,89,93,36,69,0.522,10,22,0.455,7,8,0.875,9,30,16,7,4,12,19,32,58,0.552,11,25,0.44,18,20,0.9,6,26,16,5,4,7,14,duke
2021-02-13,0,NC State,W,69,53,24,50,0.48,9,18,0.5,12,17,0.706,8,24,17,11,6,13,14,23,51,0.451,2,9,0.222,5,9,0.556,7,26,8,9,5,18,13,duke
2021-02-17,0,Wake Forest,W,84,60,33,61,0.541,11,25,0.44,7,13,0.538,10,35,17,5,4,6,15,20,51,0.392,7,25,0.28,13,18,0.722,7,27,8,1,5,9,15,duke
2021-02-20,1,Virginia,W,66,65,26,51,0.51,9,23,0.391,5,9,0.556,2,19,16,7,7,9,14,26,52,0.5,5,11,0.455,8,10,0.8,8,31,11,6,4,11,12,duke
2021-02-22,1,Syracuse,W,85,71,34,64,0.531,13,29,0.448,4,7,0.571,12,36,27,5,9,13,12,28,69,0.406,8,24,0.333,7,12,0.583,15,33,10,10,5,11,10,duke
2021-02-27,1,Louisville,L,73,80,26,58,0.448,4,21,0.19,17,23,0.739,6,30,17,7,5,12,20,30,66,0.455,4,12,0.333,16,24,0.667,14,39,12,6,1,12,21,duke
2021-03-02,0,Georgia Tech,L,77,81,30,68,0.441,7,26,0.269,10,17,0.588,11,34,19,9,3,13,20,29,64,0.453,6,22,0.273,17,23,0.739,11,37,17,9,5,13,18,duke
2021-03-06,0,UNC,L,73,91,28,69,0.406,5,27,0.185,12,16,0.75,8,26,16,13,3,13,22,31,56,0.554,8,18,0.444,21,26,0.808,7,36,21,2,11,20,15,duke
2021-03-09,2,Boston College,W,86,51,32,61,0.525,15,32,0.469,7,10,0.7,11,31,22,11,4,12,16,18,46,0.391,1,15,0.067,14,21,0.667,12,27,6,8,0,19,13,duke
2021-03-10,2,Louisville,W,70,56,26,58,0.448,6,15,0.4,12,20,0.6,12,41,11,6,3,8,14,19,62,0.306,7,25,0.28,11,15,0.733,10,34,7,4,1,8,17,duke
2020-11-30,2,Little Rock,L,66,76,22,58,0.379,7,29,0.241,15,20,0.75,13,32,9,9,2,17,22,29,52,0.558,3,10,0.3,15,24,0.625,10,36,18,7,1,19,17,duquesne
2020-12-02,2,UNC Greensboro,W,81,68,25,54,0.463,6,17,0.353,25,33,0.758,8,33,9,10,1,12,15,28,64,0.438,9,25,0.36,3,9,0.333,12,33,15,5,7,19,25,duquesne
2021-01-02,0,George Washington,W,75,63,28,58,0.483,8,22,0.364,11,15,0.733,9,34,17,6,4,7,21,24,55,0.436,3,16,0.188,12,26,0.462,11,31,4,1,5,8,14,duquesne
2021-01-03,0,George Washington,L,73,75,28,60,0.467,7,21,0.333,10,23,0.435,13,38,15,7,1,15,17,26,56,0.464,9,25,0.36,14,18,0.778,7,31,14,8,2,11,20,duquesne
2021-01-05,1,Davidson,L,48,61,15,52,0.288,6,21,0.286,12,21,0.571,7,34,9,4,6,13,8,23,60,0.383,9,28,0.321,6,10,0.6,10,40,16,8,3,8,10,duquesne
2021-01-09,1,Fordham,W,48,45,16,47,0.34,5,25,0.2,11,16,0.688,8,34,10,5,5,14,15,15,51,0.294,2,22,0.091,13,18,0.722,11,35,11,7,0,14,19,duquesne
2021-01-13,0,Dayton,L,63,72,26,65,0.4,3,17,0.176,8,17,0.471,12,34,13,3,5,9,18,22,51,0.431,10,24,0.417,18,23,0.783,5,34,12,3,4,10,13,duquesne
2021-01-15,0,St. Bonaventure,L,48,62,19,53,0.358,7,21,0.333,3,9,0.333,12,36,16,4,5,14,22,20,55,0.364,2,16,0.125,20,27,0.741,11,34,8,9,4,7,14,duquesne
2021-01-20,1,Rhode Island,W,71,69,26,52,0.5,8,18,0.444,11,15,0.733,4,26,18,7,6,14,18,24,63,0.381,4,20,0.2,17,22,0.773,16,37,16,6,6,13,16,duquesne
2021-01-23,1,St. Bonaventure,L,61,65,22,60,0.367,5,23,0.217,12,16,0.75,12,32,10,4,5,11,20,22,56,0.393,3,13,0.231,18,25,0.72,12,38,14,5,5,15,14,duquesne
2021-01-27,0,Fordham,W,86,62,32,64,0.5,14,34,0.412,8,13,0.615,10,39,25,9,3,13,20,17,49,0.347,9,29,0.31,19,24,0.792,4,25,12,7,2,13,17,duquesne
2021-01-30,1,St. Joseph's,W,67,50,26,68,0.382,6,28,0.214,9,11,0.818,13,41,17,4,9,6,15,17,60,0.283,7,28,0.25,9,14,0.643,11,41,12,5,1,11,16,duquesne
2021-02-02,1,Dayton,W,69,64,25,53,0.472,5,21,0.238,14,22,0.636,8,37,12,5,2,11,12,25,60,0.417,8,35,0.229,6,9,0.667,3,26,13,5,3,12,20,duquesne
2021-02-20,0,Richmond,L,72,79,26,58,0.448,5,20,0.25,15,20,0.75,11,31,11,10,2,11,17,27,49,0.551,9,23,0.391,16,18,0.889,4,28,14,6,0,14,19,duquesne
2021-02-24,0,La Salle,L,65,85,24,61,0.393,4,16,0.25,13,19,0.684,10,23,13,12,4,17,20,26,49,0.531,11,23,0.478,22,27,0.815,8,31,18,12,4,21,15,duquesne
2021-02-27,1,Rhode Island,W,86,75,31,58,0.534,9,17,0.529,15,23,0.652,11,35,19,5,10,14,21,27,65,0.415,3,17,0.176,18,26,0.692,12,32,14,9,2,8,20,duquesne
2021-03-04,2,Richmond,W,67,62,26,58,0.448,5,15,0.333,10,20,0.5,8,34,8,11,6,15,18,18,51,0.353,5,18,0.278,21,31,0.677,6,34,10,10,3,16,14,duquesne
2021-03-05,2,St. Bonaventure,L,59,75,21,61,0.344,5,20,0.25,12,16,0.75,12,32,10,6,4,15,11,32,65,0.492,6,23,0.261,5,8,0.625,13,36,19,9,4,11,15,duquesne
2020-11-27,0,Charlotte,W,66,57,28,57,0.491,2,15,0.133,8,10,0.8,4,32,14,7,4,10,14,20,53,0.377,5,19,0.263,12,17,0.706,5,29,11,7,2,12,16,east-carolina
2020-12-01,1,North Carolina Wesleyan,W,91,62,34,66,0.515,9,23,0.391,14,22,0.636,11,30,24,11,3,9,12,24,49,0.49,5,13,0.385,9,12,0.75,4,25,11,4,4,21,18,east-carolina
2020-12-05,1,Radford,W,63,50,23,55,0.418,5,18,0.278,12,14,0.857,10,32,11,4,4,9,17,18,48,0.375,4,22,0.182,10,14,0.714,6,27,8,6,2,13,19,east-carolina
2020-12-07,1,UNC Wilmington,W,88,78,31,68,0.456,14,24,0.583,12,14,0.857,10,36,24,8,7,18,18,25,59,0.424,7,22,0.318,21,28,0.75,9,34,10,9,6,19,16,east-carolina
2020-12-10,1,North Florida,W,73,67,25,62,0.403,5,12,0.417,18,24,0.75,12,39,21,5,5,11,16,21,58,0.362,8,31,0.258,17,20,0.85,9,34,14,5,2,11,20,east-carolina
2020-12-16,0,SMU,L,55,70,22,59,0.373,6,16,0.375,5,9,0.556,5,30,13,4,3,14,17,27,60,0.45,9,25,0.36,7,11,0.636,8,34,16,6,6,12,14,east-carolina
2020-12-19,1,James Madison,W,73,64,26,59,0.441,6,18,0.333,15,19,0.789,7,28,17,8,1,14,19,21,53,0.396,7,28,0.25,15,23,0.652,13,34,10,3,1,19,19,east-carolina
2020-12-22,1,Tulane,W,68,58,23,50,0.46,6,19,0.316,16,23,0.696,7,35,17,3,2,14,15,19,54,0.352,8,27,0.296,12,21,0.571,6,28,10,8,2,12,16,east-carolina
2021-01-02,0,Tulane,L,56,60,20,54,0.37,10,26,0.385,6,7,0.857,5,31,15,4,2,21,17,17,47,0.362,6,19,0.316,20,23,0.87,3,28,8,13,4,12,13,east-carolina
2021-01-09,1,South Florida,L,63,69,21,54,0.389,4,20,0.2,17,25,0.68,7,30,10,6,4,10,20,23,55,0.418,8,22,0.364,15,27,0.556,12,40,13,4,2,15,20,east-carolina
2021-01-24,1,Memphis,L,53,80,19,64,0.297,4,22,0.182,11,15,0.733,12,32,13,4,2,15,17,29,58,0.5,11,25,0.44,11,19,0.579,8,40,20,5,4,17,18,east-carolina
2021-01-27,0,UCF,L,64,71,26,60,0.433,4,20,0.2,8,17,0.471,11,31,11,6,3,11,15,23,51,0.451,10,23,0.435,15,22,0.682,7,30,12,9,0,14,15,east-carolina
2021-01-30,1,Tulsa,L,68,77,25,58,0.431,5,18,0.278,13,18,0.722,10,25,21,8,3,13,23,24,48,0.5,6,16,0.375,23,32,0.719,8,34,13,5,3,13,15,east-carolina
2021-02-03,1,Houston,W,82,73,27,57,0.474,11,24,0.458,17,24,0.708,6,28,20,8,1,7,19,23,59,0.39,9,29,0.31,18,23,0.783,11,35,13,4,2,11,19,east-carolina
2021-02-06,0,Memphis,L,59,66,20,47,0.426,1,13,0.077,18,24,0.75,5,24,15,5,0,15,20,20,52,0.385,8,22,0.364,18,29,0.621,11,33,14,10,5,16,22,east-carolina
2021-02-08,1,SMU,L,56,71,16,53,0.302,2,14,0.143,22,31,0.71,11,33,9,6,6,13,20,24,56,0.429,4,22,0.182,19,20,0.95,7,33,12,6,4,16,23,east-carolina
2021-03-04,1,UCF,L,60,64,19,55,0.345,8,22,0.364,14,18,0.778,6,32,13,6,3,14,12,25,58,0.431,8,25,0.32,6,8,0.75,5,34,15,9,3,13,14,east-carolina
2021-03-07,1,Cincinnati,L,69,82,19,55,0.345,4,19,0.211,27,33,0.818,7,29,18,6,5,9,15,29,61,0.475,12,30,0.4,12,17,0.706,8,35,19,7,3,9,21,east-carolina
2021-03-11,2,UCF,L,62,72,25,61,0.41,3,16,0.188,9,15,0.6,9,29,17,8,1,6,19,25,53,0.472,6,19,0.316,16,22,0.727,8,33,16,6,6,12,12,east-carolina
2020-11-25,2,Abilene Christian,L,47,70,15,51,0.294,3,21,0.143,14,17,0.824,11,38,5,6,2,22,26,20,49,0.408,13,23,0.565,17,27,0.63,6,30,14,8,3,15,21,east-tennessee-state
2020-11-26,2,Austin Peay,L,66,67,24,57,0.421,9,29,0.31,9,18,0.5,12,34,10,8,0,16,20,24,62,0.387,3,14,0.214,16,22,0.727,20,43,9,7,2,16,19,east-tennessee-state
2020-11-27,2,Middle Tennessee,W,57,43,20,58,0.345,4,22,0.182,13,19,0.684,7,37,11,12,2,18,17,15,50,0.3,4,21,0.19,9,12,0.75,6,33,8,10,3,27,24,east-tennessee-state
2020-12-12,1,UAB,L,61,65,20,55,0.364,7,22,0.318,14,23,0.609,10,38,14,3,6,17,17,22,61,0.361,6,18,0.333,15,19,0.789,10,37,8,8,6,11,21,east-tennessee-state
2020-12-15,1,Gardner-Webb,W,65,60,22,60,0.367,10,34,0.294,11,15,0.733,7,32,17,11,3,11,18,20,52,0.385,11,28,0.393,9,13,0.692,7,37,13,6,3,17,18,east-tennessee-state
2020-12-17,1,Columbia International,W,96,54,37,63,0.587,11,23,0.478,11,13,0.846,7,39,20,10,1,10,14,19,58,0.328,7,27,0.259,9,10,0.9,5,22,8,6,1,17,14,east-tennessee-state
2020-12-19,1,Lee (TN),W,62,53,22,54,0.407,4,19,0.211,14,23,0.609,7,33,14,10,4,12,16,18,53,0.34,7,18,0.389,10,21,0.476,9,34,12,6,3,19,21,east-tennessee-state
2020-12-22,0,Alabama,L,69,85,24,50,0.48,9,25,0.36,12,19,0.632,1,22,9,5,2,18,25,29,60,0.483,12,34,0.353,15,26,0.577,12,35,20,9,5,12,20,east-tennessee-state
2020-12-30,1,Western Carolina,W,86,78,31,62,0.5,10,25,0.4,14,24,0.583,11,32,17,13,2,12,18,27,54,0.5,10,27,0.37,14,18,0.778,6,32,16,6,1,18,23,east-tennessee-state
2021-01-02,0,UNC Greensboro,W,71,61,25,56,0.446,7,15,0.467,14,20,0.7,15,42,8,4,1,18,19,19,58,0.328,7,21,0.333,16,20,0.8,9,28,9,9,6,9,15,east-tennessee-state
2021-01-16,0,Furman,L,66,78,26,57,0.456,4,20,0.2,10,18,0.556,13,30,12,8,1,15,13,29,56,0.518,8,26,0.308,12,15,0.8,10,33,16,6,4,16,15,east-tennessee-state
2021-01-18,1,VMI,W,92,81,33,58,0.569,16,30,0.533,10,12,0.833,10,36,15,3,2,11,20,25,53,0.472,11,26,0.423,20,24,0.833,5,21,14,6,0,6,13,east-tennessee-state
2021-01-20,0,Western Carolina,W,59,48,22,56,0.393,4,17,0.235,11,16,0.688,8,40,9,8,1,12,18,16,54,0.296,4,26,0.154,12,19,0.632,9,36,10,3,4,14,18,east-tennessee-state
2021-01-23,1,Furman,W,71,62,24,54,0.444,10,24,0.417,13,18,0.722,10,36,13,6,2,13,12,25,60,0.417,8,31,0.258,4,7,0.571,9,26,14,4,1,10,19,east-tennessee-state
2021-01-30,1,The Citadel,W,112,84,37,69,0.536,12,23,0.522,26,30,0.867,12,38,16,10,0,5,24,28,52,0.538,11,26,0.423,17,30,0.567,7,25,19,3,4,16,19,east-tennessee-state
2021-02-01,0,Wofford,L,62,67,23,57,0.404,11,31,0.355,5,6,0.833,13,31,9,9,1,14,15,25,49,0.51,12,28,0.429,5,8,0.625,8,24,9,7,0,13,13,east-tennessee-state
2021-02-03,0,Mercer,W,70,64,28,55,0.509,6,18,0.333,8,15,0.533,9,30,8,6,2,8,13,24,52,0.462,8,22,0.364,8,13,0.615,7,26,14,4,2,9,13,east-tennessee-state
2021-02-06,1,Chattanooga,L,65,67,22,49,0.449,12,23,0.522,9,13,0.692,6,31,13,3,2,12,15,26,56,0.464,8,21,0.381,7,11,0.636,6,29,11,7,1,5,15,east-tennessee-state
2021-02-10,0,The Citadel,L,71,79,28,73,0.384,8,25,0.32,7,9,0.778,11,35,12,7,5,7,19,28,57,0.491,8,26,0.308,15,21,0.714,7,37,21,4,10,11,13,east-tennessee-state
2021-02-13,1,Wofford,W,71,49,24,49,0.49,8,20,0.4,15,18,0.833,4,29,11,8,5,13,16,17,50,0.34,8,32,0.25,7,12,0.583,7,29,10,6,0,15,19,east-tennessee-state
2021-02-15,0,Chattanooga,L,51,53,18,54,0.333,2,13,0.154,13,19,0.684,12,35,6,6,2,10,17,16,46,0.348,8,27,0.296,13,16,0.813,7,30,12,4,4,12,14,east-tennessee-state
2021-02-17,1,Mercer,L,64,71,24,52,0.462,10,24,0.417,6,8,0.75,2,16,14,12,3,9,15,26,47,0.553,10,20,0.5,9,10,0.9,6,30,19,6,3,19,11,east-tennessee-state
2021-02-27,1,UNC Greensboro,L,74,85,24,62,0.387,7,25,0.28,19,26,0.731,14,39,15,8,6,13,20,29,64,0.453,9,27,0.333,18,26,0.692,10,34,11,9,6,9,19,east-tennessee-state
2021-03-06,2,Chattanooga,W,63,53,22,51,0.431,8,20,0.4,11,15,0.733,5,35,8,6,6,15,12,18,56,0.321,6,24,0.25,11,16,0.688,6,26,10,9,4,11,12,east-tennessee-state
2021-03-07,2,UNC Greensboro,L,65,77,25,54,0.463,9,27,0.333,6,9,0.667,5,28,9,2,2,11,12,28,61,0.459,12,24,0.5,9,13,0.692,8,30,14,8,1,4,12,east-tennessee-state
2020-11-25,0,Wisconsin,L,67,77,23,66,0.348,6,19,0.316,15,15,1,10,35,8,4,4,10,20,24,57,0.421,7,23,0.304,22,29,0.759,7,35,16,6,10,7,15,eastern-illinois
2020-11-27,0,Marquette,L,50,75,16,61,0.262,7,24,0.292,11,18,0.611,9,27,11,7,3,12,23,22,50,0.44,9,19,0.474,22,34,0.647,9,48,15,6,4,14,17,eastern-illinois
2020-12-01,0,Dayton,L,63,66,26,61,0.426,6,13,0.462,5,9,0.556,12,32,12,3,1,14,16,24,47,0.511,7,15,0.467,11,16,0.688,5,29,16,6,2,15,11,eastern-illinois
2020-12-03,1,Chicago State,W,78,56,31,64,0.484,5,19,0.263,11,16,0.688,11,36,11,12,3,10,13,20,52,0.385,8,21,0.381,8,13,0.615,6,27,12,5,1,17,19,eastern-illinois
2020-12-05,0,Green Bay,W,93,91,35,71,0.493,5,17,0.294,18,28,0.643,12,38,12,9,3,12,15,35,69,0.507,12,25,0.48,9,12,0.75,4,28,17,6,4,13,22,eastern-illinois
2020-12-09,0,Evansville,L,65,68,24,52,0.462,11,18,0.611,6,11,0.545,3,24,12,5,1,10,19,23,47,0.489,9,20,0.45,13,17,0.765,2,26,13,3,2,8,12,eastern-illinois
2020-12-12,1,Western Illinois,W,92,88,33,67,0.493,9,21,0.429,17,29,0.586,9,33,17,9,10,7,18,29,71,0.408,10,27,0.37,20,24,0.833,14,42,8,5,2,13,21,eastern-illinois
2020-12-30,0,Eastern Kentucky,L,61,69,22,66,0.333,6,20,0.3,11,14,0.786,17,45,15,12,4,24,20,26,59,0.441,5,20,0.25,12,23,0.522,9,34,12,16,7,18,16,eastern-illinois
2021-01-02,1,Tennessee Tech,W,87,81,32,55,0.582,7,14,0.5,16,25,0.64,7,33,17,9,3,15,19,27,58,0.466,12,28,0.429,15,23,0.652,7,23,13,7,2,13,20,eastern-illinois
2021-01-07,1,Murray State,W,74,68,30,62,0.484,5,18,0.278,9,12,0.75,9,28,14,9,7,14,13,26,57,0.456,9,22,0.409,7,8,0.875,7,29,17,9,6,23,16,eastern-illinois
2021-01-09,1,Austin Peay,L,71,74,24,58,0.414,10,35,0.286,13,14,0.929,5,20,12,11,5,12,17,28,63,0.444,7,19,0.368,11,16,0.688,13,40,13,5,2,15,12,eastern-illinois
2021-01-14,1,Morehead State,L,61,87,24,65,0.369,7,28,0.25,6,14,0.429,12,32,11,6,4,10,14,30,57,0.526,9,21,0.429,18,24,0.75,10,41,16,7,2,10,11,eastern-illinois
2021-01-16,1,Eastern Kentucky,L,85,93,32,73,0.438,6,28,0.214,15,25,0.6,10,41,20,7,1,17,20,32,73,0.438,12,23,0.522,17,26,0.654,9,37,17,11,2,16,23,eastern-illinois
2021-01-21,0,Belmont,L,66,79,26,60,0.433,8,18,0.444,6,7,0.857,14,40,10,3,1,17,13,32,63,0.508,6,21,0.286,9,11,0.818,6,26,19,14,3,6,8,eastern-illinois
2021-01-23,0,Tennessee State,L,54,65,21,64,0.328,6,26,0.231,6,6,1,6,24,10,8,2,10,15,23,49,0.469,4,13,0.308,15,21,0.714,7,38,4,5,4,21,12,eastern-illinois
2021-01-26,1,SIU-Edwardsville,L,74,87,31,58,0.534,4,19,0.211,8,18,0.444,6,20,12,7,1,10,17,33,62,0.532,4,17,0.235,17,21,0.81,13,38,16,4,2,11,17,eastern-illinois
2021-01-28,0,UT-Martin,L,41,51,16,57,0.281,3,24,0.125,6,6,1,12,39,7,7,2,15,9,20,63,0.317,8,24,0.333,3,4,0.75,15,38,13,9,1,12,10,eastern-illinois
2021-01-30,0,Southeast Missouri State,L,44,75,14,53,0.264,9,33,0.273,7,11,0.636,6,19,8,9,2,15,15,27,57,0.474,6,18,0.333,15,20,0.75,15,49,17,11,0,15,15,eastern-illinois
2021-02-02,0,SIU-Edwardsville,W,70,61,24,47,0.511,9,19,0.474,13,22,0.591,5,31,14,5,2,11,15,22,57,0.386,6,26,0.231,11,16,0.688,10,32,16,4,1,9,16,eastern-illinois
2021-02-04,1,Belmont,L,61,89,25,61,0.41,7,25,0.28,4,8,0.5,7,35,17,6,3,16,10,35,70,0.5,13,31,0.419,6,8,0.75,8,36,26,11,2,9,12,eastern-illinois
2021-02-06,1,Tennessee State,W,86,72,31,50,0.62,11,18,0.611,13,18,0.722,4,32,17,5,6,21,14,27,70,0.386,6,24,0.25,12,18,0.667,12,28,10,12,5,12,15,eastern-illinois
2021-02-11,0,Jacksonville State,L,64,76,24,77,0.312,7,30,0.233,9,13,0.692,11,35,14,6,2,7,16,23,57,0.404,8,23,0.348,22,27,0.815,8,43,17,3,6,10,11,eastern-illinois
2021-02-13,0,Tennessee Tech,L,67,80,30,61,0.492,7,21,0.333,0,2,0,3,23,20,6,2,11,16,28,53,0.528,12,27,0.444,12,17,0.706,6,35,25,6,1,11,11,eastern-illinois
2021-02-18,0,Murray State,W,68,59,27,47,0.574,7,11,0.636,7,12,0.583,5,31,8,6,7,17,10,25,61,0.41,4,21,0.19,5,7,0.714,7,25,11,11,3,12,15,eastern-illinois
2021-02-20,0,Austin Peay,W,76,69,26,47,0.553,9,14,0.643,15,22,0.682,9,32,16,9,3,18,15,23,60,0.383,8,29,0.276,15,17,0.882,13,25,8,6,3,12,18,eastern-illinois
2021-02-25,1,Southeast Missouri State,L,88,94,33,61,0.541,6,17,0.353,16,25,0.64,13,32,19,4,3,14,26,31,63,0.492,12,25,0.48,20,27,0.741,14,34,21,5,3,14,19,eastern-illinois
2021-02-27,1,UT-Martin,L,68,73,27,59,0.458,3,25,0.12,11,17,0.647,15,35,16,9,3,19,17,27,56,0.482,4,15,0.267,15,18,0.833,9,27,12,7,0,15,14,eastern-illinois
2020-11-25,2,North Florida,W,80,67,29,82,0.354,5,28,0.179,17,21,0.81,20,44,15,16,6,9,19,21,54,0.389,10,28,0.357,15,19,0.789,6,34,9,4,3,20,17,eastern-kentucky
2020-11-27,2,Charleston Southern,W,60,50,24,67,0.358,4,28,0.143,8,12,0.667,12,33,10,10,4,15,15,19,53,0.358,3,16,0.188,9,12,0.75,7,37,7,6,3,24,16,eastern-kentucky
2020-11-30,0,Xavier,L,96,99,35,91,0.385,11,38,0.289,15,17,0.882,14,32,18,13,2,10,24,35,60,0.583,6,19,0.316,23,30,0.767,7,46,22,4,6,25,19,eastern-kentucky
2020-12-02,0,USC Upstate,W,95,78,36,67,0.537,10,24,0.417,13,19,0.684,9,36,22,8,6,16,28,22,63,0.349,7,24,0.292,27,32,0.844,10,33,14,5,1,15,18,eastern-kentucky
2020-12-07,1,Morehead State,W,71,68,27,65,0.415,10,34,0.294,7,11,0.636,8,23,16,17,0,11,14,29,43,0.674,6,13,0.462,4,11,0.364,3,29,21,3,4,25,13,eastern-kentucky
2020-12-12,1,Transylvania,W,81,60,29,62,0.468,8,27,0.296,15,21,0.714,8,33,13,17,5,12,17,23,60,0.383,7,22,0.318,7,9,0.778,6,35,13,8,0,26,19,eastern-kentucky
2020-12-14,0,Morehead State,L,62,75,25,64,0.391,4,25,0.16,8,13,0.615,5,24,11,11,4,13,27,23,45,0.511,4,15,0.267,25,32,0.781,6,37,13,6,8,19,17,eastern-kentucky
2020-12-17,1,Campbellsville,W,118,54,47,81,0.58,13,30,0.433,11,14,0.786,12,50,25,17,6,14,16,20,64,0.313,5,24,0.208,9,19,0.474,7,30,13,8,0,25,15,eastern-kentucky
2020-12-22,1,High Point,W,86,67,26,58,0.448,10,31,0.323,24,33,0.727,6,30,16,15,4,16,22,24,57,0.421,8,23,0.348,11,20,0.55,8,34,12,7,2,20,23,eastern-kentucky
2020-12-30,1,Eastern Illinois,W,69,61,26,59,0.441,5,20,0.25,12,23,0.522,9,34,12,16,7,18,16,22,66,0.333,6,20,0.3,11,14,0.786,17,45,15,12,4,24,20,eastern-kentucky
2021-01-02,0,Austin Peay,W,80,75,25,55,0.455,11,22,0.5,19,27,0.704,10,38,10,8,2,17,21,26,68,0.382,4,22,0.182,19,21,0.905,13,35,15,6,2,14,20,eastern-kentucky
2021-01-07,1,Jacksonville State,W,69,66,28,83,0.337,6,32,0.188,7,12,0.583,17,42,11,6,6,7,14,24,72,0.333,3,22,0.136,15,19,0.789,19,56,9,4,5,17,16,eastern-kentucky
2021-01-09,1,Tennessee Tech,W,90,80,35,74,0.473,16,37,0.432,4,7,0.571,11,31,26,5,3,10,15,28,58,0.483,15,31,0.484,9,12,0.75,4,31,20,5,0,16,13,eastern-kentucky
2021-01-16,0,Eastern Illinois,W,93,85,32,73,0.438,12,23,0.522,17,26,0.654,9,37,17,11,2,16,23,32,73,0.438,6,28,0.214,15,25,0.6,10,41,20,7,1,17,20,eastern-kentucky
2021-01-21,1,UT-Martin,W,113,73,42,70,0.6,20,37,0.541,9,10,0.9,10,25,21,12,1,12,23,25,59,0.424,2,14,0.143,21,26,0.808,16,32,11,6,4,21,15,eastern-kentucky
2021-02-02,0,Jacksonville State,W,86,82,32,75,0.427,14,37,0.378,8,12,0.667,11,32,17,8,2,6,16,32,70,0.457,9,21,0.429,9,14,0.643,10,35,8,3,2,14,14,eastern-kentucky
2021-02-04,1,Austin Peay,L,79,94,30,69,0.435,13,31,0.419,6,9,0.667,9,27,18,9,1,10,20,36,67,0.537,12,21,0.571,10,13,0.769,14,44,22,3,0,18,18,eastern-kentucky
2021-02-06,1,Murray State,L,64,76,26,62,0.419,6,24,0.25,6,10,0.6,8,31,12,4,4,13,17,28,53,0.528,7,20,0.35,13,19,0.684,4,36,18,7,0,14,17,eastern-kentucky
2021-02-08,0,SIU-Edwardsville,W,78,74,25,62,0.403,8,22,0.364,20,24,0.833,12,36,12,9,2,15,19,26,55,0.473,7,14,0.5,15,20,0.75,7,29,20,7,5,17,14,eastern-kentucky
2021-02-11,0,Belmont,L,74,92,29,69,0.42,11,26,0.423,5,7,0.714,7,26,13,11,3,16,18,33,62,0.532,12,28,0.429,14,20,0.7,10,40,22,10,5,17,11,eastern-kentucky
